"fecha";"ganadero";"ruta";"litros_leche";"kg_mg_leche";"kg_mp_leche"
2020-02-12;5;"ruta01";649;24,0511118706195;21,2132261841735
2020-02-12;6;"ruta01";648;24,9596356858704;20,603373105655
2020-02-12;7;"ruta01";648;24,3171849989247;20,4954731255746
2020-02-12;8;"ruta01";649;24,1983344840935;20,7355503729466
2020-02-12;9;"ruta01";649;24,51676397612;20,6962205589997
2020-02-12;10;"ruta01";649;24,0725354898975;20,6992528703023
2020-02-13;1;"ruta01";650;24,4463689250446;21,0213389957988
2020-02-13;2;"ruta01";648;24,5000152405334;20,9528029012094
2020-02-13;3;"ruta01";648;24,3802536166655;20,5521756064368
2020-02-13;4;"ruta01";650;24,8534777518657;20,6928680695203
2020-02-13;5;"ruta01";651;25,0345823720413;20,7969323091036
2020-02-13;6;"ruta01";648;24,8373399587402;20,9127122815259
2020-02-13;7;"ruta01";648;24,0842893058014;20,8126367021312
2020-02-13;8;"ruta01";649;24,7501039622246;20,8901968673499
2020-02-13;9;"ruta01";648;25,0085102048643;21,077992964508
2020-02-13;10;"ruta01";650;24,8263027293181;20,7597927808924
2020-02-14;1;"ruta01";649;24,8282919956339;20,9135669984574
2020-02-14;2;"ruta01";649;25,0355200169171;20,6585254311256
2020-02-14;3;"ruta01";650;24,7931635502155;20,7030115718098
2020-02-14;4;"ruta01";648;24,8301353460876;20,9143368025415
2020-02-14;5;"ruta01";650;24,865731549639;20,8909099465355
2020-02-14;6;"ruta01";648;24,6372342710952;20,9209518313727
2020-02-14;7;"ruta01";649;24,8773881587766;20,8728160084894
2020-02-14;8;"ruta01";650;25,2429099356735;20,8372100965138
2020-02-14;9;"ruta01";648;24,4940377711258;20,6811939339677
2020-02-14;10;"ruta01";648;25,3469351657774;20,8556171499696
2020-02-15;1;"ruta01";648;24,6347908659567;20,8236276468413
2020-02-15;2;"ruta01";648;24,7394290827132;20,7204531388592
2020-02-15;3;"ruta01";649;24,9204964099479;21,0151544735428
2020-02-15;4;"ruta01";649;24,6271250428241;20,920351381544
2020-02-15;5;"ruta01";649;25,045300733516;20,8901346886359
2020-02-15;6;"ruta01";650;23,9868541524774;20,9677236750154
2020-02-15;7;"ruta01";650;24,6549574480789;20,8245957896924
2020-02-15;8;"ruta01";650;25,1239577155385;20,6388355004147
2020-02-15;9;"ruta01";648;24,4596076110285;20,5674840922493
2020-02-15;10;"ruta01";650;24,402260355614;20,8132806597621
2020-02-16;1;"ruta01";648;24,2391033770066;20,6967554554357
2020-02-16;2;"ruta01";647;24,8569716963846;20,5297802663026
2020-02-16;3;"ruta01";648;24,5193743658292;20,8736807979481
2020-02-16;4;"ruta01";650;25,1989389857929;20,8153820749276
2020-02-16;5;"ruta01";648;24,089430742119;20,69436974216
2020-02-16;6;"ruta01";648;24,477264518385;20,913521569365
2020-02-16;7;"ruta01";648;24,8295443586048;20,8878983477163
2020-02-16;8;"ruta01";649;24,9314027139746;20,6517557712965
2020-02-16;9;"ruta01";647;24,2957534038254;20,5194739700881
2020-02-16;10;"ruta01";648;24,3630194633507;20,7234671872577
2020-02-17;1;"ruta01";648;24,8550233243661;20,8423931479869
2020-02-17;2;"ruta01";648;25,1917038433595;20,6123223747488
2020-02-17;3;"ruta01";650;24,1832274260607;20,8677350253012
2020-02-17;4;"ruta01";648;24,1277482936963;20,6708095939141
2020-02-17;5;"ruta01";649;24,7164195751252;20,7920213952717
2020-02-17;6;"ruta01";648;24,8149569009116;20,9095634385218
2020-02-17;7;"ruta01";650;24,7941375708191;20,7571590247001
2020-02-17;8;"ruta01";646;24,6725443627831;20,4574722416439
2020-02-17;9;"ruta01";646;24,5732606829858;20,9624772780784
2020-02-17;10;"ruta01";649;24,9050178225956;20,6475732610819
2020-02-18;1;"ruta01";649;24,3224394930046;20,7372078870185
2020-02-18;2;"ruta01";648;24,2583501857842;20,8873237484222
2020-02-18;3;"ruta01";649;24,6361797547197;20,6018788125141
2020-02-18;4;"ruta01";649;24,8899039774233;20,7880872463674
2020-02-18;5;"ruta01";648;24,9885775297399;20,717218726446
2020-02-18;6;"ruta01";649;24,9688004201709;20,8673130671127
2020-02-18;7;"ruta01";649;24,9473999465179;20,8641022202696
2020-02-18;8;"ruta01";647;24,2774853052182;20,776706575073
2020-02-18;9;"ruta01";650;25,192341237179;20,8848931671995
2020-02-18;10;"ruta01";647;24,5607130605022;20,9118409333734
2020-02-19;1;"ruta01";649;24,5094446223771;20,5680143923922
2020-02-19;2;"ruta01";649;24,9166164931271;20,7659066827976
2020-02-19;3;"ruta01";651;24,389652135348;20,5787191797247
2020-02-19;4;"ruta01";649;24,6307345131669;20,9850649919809
2020-02-19;5;"ruta01";650;24,8460003901389;20,9528507970956
2020-02-19;6;"ruta01";650;24,8107064651072;20,7545229947097
2020-02-19;7;"ruta01";649;24,8566543112757;20,6735409977673
2020-02-19;8;"ruta01";648;25,2480246132893;20,5716374689145
2020-02-19;9;"ruta01";649;24,2232009055329;20,7816923765193
2020-02-19;10;"ruta01";648;25,0328360100872;20,8833990442814
2020-02-20;1;"ruta01";648;24,9375470897736;20,5185405375586
2020-02-20;2;"ruta01";648;24,4117463726028;20,5626212529409
2020-02-20;3;"ruta01";649;25,00298704924;20,6643369858285
2020-02-20;4;"ruta01";648;24,7363515887351;20,8861915626263
2020-02-20;5;"ruta01";649;24,1291028642842;20,8078453874587
2020-02-20;6;"ruta01";649;24,8767995417449;20,666916887948
2020-02-20;7;"ruta01";648;24,8025209816494;20,5482361004324
2020-02-20;8;"ruta01";648;24,4413598782568;20,4736875352121
2020-02-20;9;"ruta01";648;24,9055912101819;20,8550901845704
2020-02-20;10;"ruta01";649;24,5730129678588;20,9209895041296
2020-02-21;1;"ruta01";649;25,1118112697147;21,1397609327789
2020-02-21;2;"ruta01";648;24,1381954149232;20,6256203648661
2020-02-21;3;"ruta01";649;24,8680068429712;20,7323124308501
2020-02-21;4;"ruta01";649;24,8924356325813;20,7559327677934
2020-02-21;5;"ruta01";649;24,742861390919;20,792515812247
2020-02-21;6;"ruta01";649;24,7315370361;20,4686222034313
2020-02-21;7;"ruta01";649;24,4582149268639;21,0639356048296
2020-02-21;8;"ruta01";650;24,0338812374015;20,7473592721187
2020-02-21;9;"ruta01";649;25,2364744254461;20,9468395145361
2020-02-21;10;"ruta01";649;24,3900361917989;20,6744104642678
2020-02-22;1;"ruta01";650;24,9113700414183;20,669063997259
2020-02-22;2;"ruta01";648;25,1182050836401;20,6554918567332
2020-02-22;3;"ruta01";648;25,0383030501639;20,6179444438084
2020-02-22;4;"ruta01";650;24,5432974472973;20,8296360975981
2020-02-22;5;"ruta01";649;24,6737972292215;20,8666127906201
2020-02-22;6;"ruta01";649;24,4794395056287;20,8029465817356
2020-02-22;7;"ruta01";649;24,8914484634974;20,8818100411729
2020-02-22;8;"ruta01";648;25,1438262657815;20,7303943369251
2020-02-22;9;"ruta01";649;24,6784421132158;20,9199019864331
2020-02-22;10;"ruta01";648;24,9168533787616;20,8879397463253
2020-02-23;1;"ruta01";649;24,7678376973695;20,7993401110105
2020-02-23;2;"ruta01";649;25,3524452334057;20,8567257274372
2020-02-23;3;"ruta01";649;24,2209724871657;20,8813337552622
2020-02-23;4;"ruta01";650;25,2554181458974;20,839344597153
2020-02-23;5;"ruta01";648;24,1752486011396;20,743714013031
2020-02-23;6;"ruta01";648;24,8146901403628;20,825352729557
2020-02-23;7;"ruta01";649;24,4907252807352;20,675902289615
2020-02-23;8;"ruta01";650;24,7173385219875;20,7655401664767
2020-02-23;9;"ruta01";648;25,1608476549119;20,7801475296879
2020-02-23;10;"ruta01";648;25,1597362088287;21,0534300560427
2020-02-24;1;"ruta01";648;25,0053730409177;20,5232322885648
2020-02-24;2;"ruta01";647;24,5316915815098;20,7678862798164
2020-02-24;3;"ruta01";649;24,983176273598;20,5253716676252
2020-02-24;4;"ruta01";649;25,0385213304653;21,0300106999569
2020-02-24;5;"ruta01";649;24,863281299673;20,9446329623746
2020-02-24;6;"ruta01";647;24,8653003579767;20,6819596022703
2020-02-24;7;"ruta01";650;24,2232927224146;20,8156642519473
2020-02-24;8;"ruta01";648;24,4163323355163;20,6199005308116
2020-02-24;9;"ruta01";650;24,6427772667087;20,9461153762687
2020-02-24;10;"ruta01";650;24,7102194274454;20,4328345546962
2020-02-25;1;"ruta01";649;24,1898417875361;20,7802395173771
2020-02-25;2;"ruta01";649;24,2452650626861;21,0313445931261
2020-02-25;3;"ruta01";650;24,5259205572213;21,1395395973071
2020-02-25;4;"ruta01";650;24,6331950833094;20,9381155511925
2020-02-25;5;"ruta01";650;24,775285570091;20,8182904218324
2020-02-25;6;"ruta01";649;25,6053996982809;21,036271837799
2020-02-25;7;"ruta01";648;25,4220474080592;20,7273406895729
2020-02-25;8;"ruta01";647;24,4803100643558;20,3689806262985
2020-02-25;9;"ruta01";649;24,0618036154658;20,8794432590749
2020-02-25;10;"ruta01";648;24,6615302764573;20,6573574624428
2020-02-26;1;"ruta01";649;25,0328676678728;21,1616535886951
2020-02-26;2;"ruta01";647;24,8010295405333;20,6732328811701
2020-02-26;3;"ruta01";649;24,7867291723638;20,7164143826952
2020-02-26;4;"ruta01";650;24,4049592376183;20,7935540827783
2020-02-26;5;"ruta01";649;24,9360370884642;20,9227459332664
2020-02-26;6;"ruta01";647;24,6099006300701;20,8601167657452
2020-02-26;7;"ruta01";649;24,6923530719802;20,9715021018326
2020-02-26;8;"ruta01";648;24,7648391074552;20,9852908297746
2020-02-26;9;"ruta01";649;24,801393571595;20,8465049759672
2020-02-26;10;"ruta01";650;24,5676710808331;20,6274565664818
2020-02-27;1;"ruta01";648;24,3928201013889;20,6957449527188
2020-02-27;2;"ruta01";650;24,1515734760349;20,7257260611298
2020-02-27;3;"ruta01";649;24,5591371673811;20,8066449841687
2020-02-27;4;"ruta01";649;25,2955873374259;21,0986956482482
2020-02-27;5;"ruta01";650;25,2949317344176;20,9086015066077
2020-02-27;6;"ruta01";649;24,5180721229158;20,8817219687544
2020-02-27;7;"ruta01";648;25,2552271133574;20,8320067007588
2020-02-27;8;"ruta01";648;24,4564013143;21,059306436153
2020-02-27;9;"ruta01";649;24,9934219325525;20,730314282137
2020-02-27;10;"ruta01";648;24,4127945258531;20,9806311559264
2020-02-28;1;"ruta01";649;24,127226236921;21,0808598420749
2020-02-28;2;"ruta01";648;24,5398475041454;20,6889510743564
2020-02-28;3;"ruta01";649;24,7958094690325;20,9627074453036
2020-02-28;4;"ruta01";650;24,9061554709563;20,9794826441181
2020-02-28;5;"ruta01";650;24,5712247952737;20,8842144908703
2020-02-28;6;"ruta01";649;24,7868802929215;20,8971700170668
2020-02-28;7;"ruta01";650;25,1508146028703;20,8541526938461
2020-02-28;8;"ruta01";651;24,6406349308976;20,8313945335089
2020-02-28;9;"ruta01";648;24,8165208949972;20,7201603971603
2020-02-28;10;"ruta01";649;24,421608374485;20,6116573085203
2020-02-29;1;"ruta01";650;24,9297653855979;20,9223404345643
2020-02-29;2;"ruta01";650;24,267124140286;20,750381373518
2020-02-29;3;"ruta01";650;25,2499941006729;21,0822686970987
2020-02-29;4;"ruta01";649;24,580577657292;20,9202891789473
2020-02-29;5;"ruta01";649;24,1825028295358;21,1621603320954
2020-02-29;6;"ruta01";650;24,8422593350462;20,8522636571975
2020-02-29;7;"ruta01";648;24,7586053385037;20,5864463925704
2020-02-29;8;"ruta01";649;24,9328706926929;21,0236911035951
2020-02-29;9;"ruta01";650;25,0466418959947;20,8458975695225
2020-02-29;10;"ruta01";648;24,1253093840763;20,7314754058016
2020-03-01;1;"ruta01";650;24,4485044537096;20,7091757231336
2020-03-01;2;"ruta01";650;25,3144918407669;20,5479326171215
2020-03-01;3;"ruta01";650;24,3023314283299;20,7229262744065
2020-03-01;4;"ruta01";648;25,130719028682;20,5673905694431
2020-03-01;5;"ruta01";649;24,8955727885859;20,8449456268006
2020-03-01;6;"ruta01";649;24,774858530551;20,7006484118405
2020-03-01;7;"ruta01";652;24,759224934007;20,8271847833575
2020-03-01;8;"ruta01";649;24,965848104527;20,5641982200433
2020-03-01;9;"ruta01";648;24,6855311007315;20,9677357064064
2020-03-01;10;"ruta01";649;24,4260399774391;20,8832058688936
2020-03-02;1;"ruta01";649;24,9158142920412;20,7347639738402
2020-03-02;2;"ruta01";649;24,542266121866;20,5664758517857
2020-03-02;3;"ruta01";650;24,1305609295568;21,0278151481053
2020-03-02;4;"ruta01";650;24,7724244316139;20,8106041581182
2020-03-02;5;"ruta01";650;24,8816731694542;20,9570765098073
2020-03-02;6;"ruta01";650;24,5027130871515;20,9020622527075
2020-03-02;7;"ruta01";648;24,6538814357138;20,660406354157
2020-03-02;8;"ruta01";648;24,9194081373889;20,941983713309
2020-03-02;9;"ruta01";648;23,9430909835052;20,8419234884964
2020-03-02;10;"ruta01";648;24,4601812686565;20,8562551978934
2020-03-03;1;"ruta01";650;24,8395458972646;20,758310076568
2020-03-03;2;"ruta01";651;24,4680473702015;20,7507278342059
2020-03-03;3;"ruta01";648;24,9662776266546;20,9399931569874
2020-03-03;4;"ruta01";649;24,5414831264909;20,6284532377468
2020-03-03;5;"ruta01";649;24,5439871217506;20,7999621510023
2020-03-03;6;"ruta01";650;24,1983206821788;21,1240700575499
2020-03-03;7;"ruta01";649;24,6193403218486;20,8380710481556
2020-03-03;8;"ruta01";648;24,6204319281093;20,4555078831453
2020-03-03;9;"ruta01";651;25,0170469134303;20,8761645070396
2020-03-03;10;"ruta01";650;24,9367944181453;21,1325630752144
2020-03-04;1;"ruta01";649;24,7168021744925;20,7296376675528
2020-03-04;2;"ruta01";649;24,4747793669842;21,079946769619
2020-03-04;3;"ruta01";650;24,8789543764907;20,7247711575869
2020-03-04;4;"ruta01";649;24,4452956828803;20,8183086538333
2020-03-04;5;"ruta01";649;24,5298238006682;21,0239453986432
2020-03-04;6;"ruta01";650;25,2365327554013;20,8715015106075
2020-03-04;7;"ruta01";649;24,6081618513859;20,6512842982482
2020-03-04;8;"ruta01";647;24,8366759789927;20,6348928629128
2020-03-04;9;"ruta01";648;24,5462357697055;20,8514422574359
2020-03-04;10;"ruta01";649;24,411515806902;20,7997575547071
2020-03-05;1;"ruta01";649;24,6257991241374;21,0039789634016
2020-03-05;2;"ruta01";648;24,7180889499364;21,0486872553048
2020-03-05;3;"ruta01";649;24,7122481137908;20,9675162718146
2020-03-05;4;"ruta01";651;24,4980504606159;21,0088705755244
2020-03-05;5;"ruta01";647;24,5873479252296;20,610619031619
2020-03-05;6;"ruta01";648;24,9636370873623;20,6540428038251
2020-03-05;7;"ruta01";649;24,0885028011916;20,6764702787965
2020-03-05;8;"ruta01";650;25,3278012910406;20,6636707349443
2020-03-05;9;"ruta01";649;24,6007523498468;20,6188047330432
2020-03-05;10;"ruta01";648;24,686261271814;20,3442356926086
2020-03-06;1;"ruta01";647;24,6534574851107;20,8357905447176
2020-03-06;2;"ruta01";649;24,8944712637193;20,5579934117764
2020-03-06;3;"ruta01";650;24,7664111180541;20,8397091275113
2020-03-06;4;"ruta01";650;24,651435959473;21,0136771910058
2020-03-06;5;"ruta01";647;24,151288750742;20,7813258054436
2020-03-06;6;"ruta01";649;24,7933759471991;20,7266754947404
2020-03-06;7;"ruta01";648;24,5311375338746;20,8733779637033
2020-03-06;8;"ruta01";650;24,5348951178867;20,6445491450727
2020-03-06;9;"ruta01";650;25,0335286652363;20,6585570767421
2020-03-06;10;"ruta01";649;24,8451174227762;20,8918016524283
2020-03-07;1;"ruta01";651;24,547191266167;20,7861656890932
2020-03-07;2;"ruta01";648;24,0662875616719;20,8213195955365
2020-03-07;3;"ruta01";651;24,3064859295876;20,7303240746528
2020-03-07;4;"ruta01";649;25,223825980993;20,7842799501634
2020-03-07;5;"ruta01";650;24,3846724324735;21,0443830969906
2020-03-07;6;"ruta01";649;24,8066220850818;20,8130621667223
2020-03-07;7;"ruta01";649;24,372596459463;20,7504262928285
2020-03-07;8;"ruta01";651;24,9062525640278;20,8633111178548
2020-03-07;9;"ruta01";649;24,8633500709215;20,7628369354171
2020-03-07;10;"ruta01";649;24,2497711020311;20,7733746893138
2020-03-08;1;"ruta01";650;25,0168953256236;20,6372988011211
2020-03-08;2;"ruta01";649;24,3241616944408;20,599780872285
2020-03-08;3;"ruta01";649;24,924717965281;20,9110169294671
2020-03-08;4;"ruta01";650;24,5065431704468;20,6259705697635
2020-03-08;5;"ruta01";651;24,5285611033227;20,7763707122279
2020-03-08;6;"ruta01";649;24,244878552906;20,689703088085
2020-03-08;7;"ruta01";650;24,8278496564192;20,5325155079154
2020-03-08;8;"ruta01";648;25,0847732185304;20,6714344183743
2020-03-08;9;"ruta01";648;24,9018744731036;20,7458036729758
2020-03-08;10;"ruta01";650;24,6136694026641;20,6605668966042
2020-03-09;1;"ruta01";648;24,7794892336444;20,5786695076258
2020-03-09;2;"ruta01";651;24,8809223870976;20,7641676775851
2020-03-09;3;"ruta01";651;24,3558587638483;21,0373067931484
2020-03-09;4;"ruta01";649;24,55364607454;20,9026624534873
2020-03-09;5;"ruta01";649;24,9326113611232;20,7226824498826
2020-03-09;6;"ruta01";649;24,8279924465572;20,4929193766902
2020-03-09;7;"ruta01";651;24,4034262932753;20,749113792578
2020-03-09;8;"ruta01";650;24,5444056943872;20,8543846144656
2020-03-09;9;"ruta01";648;25,1892669767427;20,8110107068466
2020-03-09;10;"ruta01";649;24,5203145327037;20,7873505297898
2020-03-10;1;"ruta01";648;24,8269472276058;20,8382033462098
2020-03-10;2;"ruta01";650;24,275781923834;20,8494538928251
2020-03-10;3;"ruta01";650;25,162957830319;20,6941751525966
2020-03-10;4;"ruta01";648;24,5254311571935;20,8932818893986
2020-03-10;5;"ruta01";646;24,4958869008571;20,9076597668101
2020-03-10;6;"ruta01";652;25,3607375162018;20,8058051146422
2020-03-10;7;"ruta01";650;25,1091679610154;20,4727114533201
2020-03-10;8;"ruta01";648;24,9610416437901;20,8296607089251
2020-03-10;9;"ruta01";650;24,641259414339;20,8183246166266
2020-03-10;10;"ruta01";650;24,4040795201743;20,9829522097602
2020-03-11;1;"ruta01";649;24,548155715492;20,7364443564674
2020-03-11;2;"ruta01";651;24,6402955699714;20,782630731672
2020-03-11;3;"ruta01";648;24,4757900330785;20,9083831439253
2020-03-11;4;"ruta01";650;24,7828307695592;20,8810068590951
2020-03-11;5;"ruta01";650;25,2752314238355;20,7436194743958
2020-03-11;6;"ruta01";650;24,3057102820614;20,833525875542
2020-03-11;7;"ruta01";649;24,8962611744425;21,036096091166
2020-03-11;8;"ruta01";648;24,6425034694332;20,9354353940302
2020-03-11;9;"ruta01";648;24,3244869190922;20,7335448285948
2020-03-11;10;"ruta01";649;24,9543804104522;20,6059038701685
2020-03-12;1;"ruta01";650;24,8986937491412;20,9145757310575
2020-03-12;2;"ruta01";649;24,4402635490086;20,7608751823706
2020-03-12;3;"ruta01";648;24,1667989350365;20,699316959184
2020-03-12;4;"ruta01";649;25,1951315130841;21,1873469876595
2020-03-12;5;"ruta01";648;24,2418915668279;20,5216931424068
2020-03-12;6;"ruta01";649;25,2117725212685;20,8081914281668
2020-03-12;7;"ruta01";649;24,7686308236051;20,8603188607652
2020-03-12;8;"ruta01";649;25,1514902133726;20,7262252097581
2020-03-12;9;"ruta01";647;24,7942482831035;20,7228192602043
2020-03-12;10;"ruta01";651;24,6739721291733;20,87365575541
2020-03-13;1;"ruta01";650;24,445588697244;20,5322005827499
2020-03-13;2;"ruta01";650;24,3114012506337;21,108631531587
2020-03-13;3;"ruta01";651;24,5596075014169;20,995626020959
2020-03-13;4;"ruta01";651;23,8833525436593;20,8694622703245
2020-03-13;5;"ruta01";648;24,8318792896381;20,7975919317661
2020-03-13;6;"ruta01";649;24,9502357373986;20,6763159567559
2020-03-13;7;"ruta01";648;24,7268092120277;21,0369422265893
2020-03-13;8;"ruta01";649;24,7205623218562;20,8346992404808
2020-03-13;9;"ruta01";649;24,9276571457673;21,0523547977664
2020-03-13;10;"ruta01";649;24,5274082850247;21,0614687103932
2020-03-14;1;"ruta01";648;24,4435981148373;20,852169412795
2020-03-14;2;"ruta01";650;24,7709160661363;20,6361408600939
2020-03-14;3;"ruta01";648;24,9199618444331;20,6255073548219
2020-03-14;4;"ruta01";649;24,485996259499;20,8171795518626
2020-03-14;5;"ruta01";648;25,055842103719;20,4009229844722
2020-03-14;6;"ruta01";651;24,5123452545737;20,9518811340111
2020-03-14;7;"ruta01";649;25,0505012516887;20,6296832652712
2020-03-14;8;"ruta01";650;24,905743929353;20,6866004835191
2020-03-14;9;"ruta01";650;24,1672405484806;20,5934025844945
2020-03-14;10;"ruta01";650;25,1896661037841;20,8428990095292
2020-03-15;1;"ruta01";651;25,2737457259542;20,8759834247269
2020-03-15;2;"ruta01";650;24,8969557895755;20,7365393214316
2020-03-15;3;"ruta01";649;24,8091657030989;20,8196433966409
2020-03-15;4;"ruta01";650;24,8717537895611;20,829617053093
2020-03-15;5;"ruta01";649;24,8630518412428;20,9790863240271
2020-03-15;6;"ruta01";649;24,7533631123717;20,7597756394217
2020-03-15;7;"ruta01";650;25,3615980782507;20,9637291280563
2020-03-15;8;"ruta01";650;24,3951546348049;20,8823366388051
2020-03-15;9;"ruta01";648;24,1295056621867;20,7321543418524
2020-03-15;10;"ruta01";651;24,1970590603861;20,8669760012498
2020-03-16;1;"ruta01";650;25,1401890391195;20,5080911924204
